0.000000000000000000e+00,1.616666717529296875e+02,3.896059799194335938e+01
2.000000000000000000e+01,9.265052795410156250e+01,2.156428337097167969e+01
4.000000000000000000e+01,2.496528434753417969e+01,7.095031738281250000e+00
6.000000000000000000e+01,9.064222335815429688e+00,4.911438941955566406e+00
8.000000000000000000e+01,7.938607215881347656e+00,5.483072280883789062e+00
1.000000000000000000e+02,7.377743721008300781e+00,4.830152034759521484e+00
1.200000000000000000e+02,7.204795360565185547e+00,4.849311828613281250e+00
1.400000000000000000e+02,8.033227920532226562e+00,5.263400554656982422e+00
1.600000000000000000e+02,7.998532295227050781e+00,5.522774219512939453e+00
1.800000000000000000e+02,7.645794868469238281e+00,4.724809646606445312e+00
2.000000000000000000e+02,7.474884986877441406e+00,5.207924365997314453e+00
2.200000000000000000e+02,7.868960857391357422e+00,5.149898052215576172e+00
2.400000000000000000e+02,7.557664871215820312e+00,5.099992752075195312e+00
