0.000000000000000000e+00,1.811668243408203125e+02,4.211744689941406250e+01
2.000000000000000000e+01,1.781827239990234375e+02,4.175558090209960938e+01
4.000000000000000000e+01,1.751131591796875000e+02,4.136734771728515625e+01
6.000000000000000000e+01,1.723699493408203125e+02,4.109403991699218750e+01
8.000000000000000000e+01,1.688141632080078125e+02,4.057689285278320312e+01
1.000000000000000000e+02,1.501942901611328125e+02,3.848053741455078125e+01
1.200000000000000000e+02,1.417926025390625000e+02,3.770599365234375000e+01
1.400000000000000000e+02,1.338120880126953125e+02,3.661452484130859375e+01
1.600000000000000000e+02,1.268036956787109375e+02,3.597369766235351562e+01
1.800000000000000000e+02,1.204574432373046875e+02,3.536570739746093750e+01
2.000000000000000000e+02,1.145244674682617188e+02,3.483263015747070312e+01
2.200000000000000000e+02,1.091979751586914062e+02,3.444305419921875000e+01
2.400000000000000000e+02,1.042102966308593750e+02,3.412277221679687500e+01
2.500000000000000000e+02,1.019066467285156250e+02,3.385935211181640625e+01
2.700000000000000000e+02,9.786994171142578125e+01,3.356731414794921875e+01
2.900000000000000000e+02,9.364728546142578125e+01,3.345249176025390625e+01
3.100000000000000000e+02,9.018409729003906250e+01,3.317317962646484375e+01
3.300000000000000000e+02,8.703578186035156250e+01,3.308687210083007812e+01
3.500000000000000000e+02,8.416786956787109375e+01,3.282492446899414062e+01
3.700000000000000000e+02,8.152208709716796875e+01,3.291598892211914062e+01
3.900000000000000000e+02,7.906617736816406250e+01,3.264874649047851562e+01
4.100000000000000000e+02,7.694013214111328125e+01,3.247580718994140625e+01
4.300000000000000000e+02,7.494799804687500000e+01,3.275872421264648438e+01
4.500000000000000000e+02,7.325791168212890625e+01,3.261868667602539062e+01
4.700000000000000000e+02,7.136659240722656250e+01,3.269686889648437500e+01
4.900000000000000000e+02,6.984823608398437500e+01,3.252611923217773438e+01
5.000000000000000000e+02,6.929879760742187500e+01,3.248724365234375000e+01
5.200000000000000000e+02,6.809857940673828125e+01,3.257253265380859375e+01
5.400000000000000000e+02,6.667274475097656250e+01,3.243201446533203125e+01
5.600000000000000000e+02,6.565159606933593750e+01,3.248347091674804688e+01
5.800000000000000000e+02,6.481264495849609375e+01,3.281421661376953125e+01
6.000000000000000000e+02,6.352336120605468750e+01,3.279337692260742188e+01
6.200000000000000000e+02,6.295086288452148438e+01,3.271926879882812500e+01
6.400000000000000000e+02,6.226664352416992188e+01,3.259952926635742188e+01
6.600000000000000000e+02,6.158705902099609375e+01,3.257860946655273438e+01
6.800000000000000000e+02,6.097357177734375000e+01,3.301470947265625000e+01
7.000000000000000000e+02,6.031513595581054688e+01,3.268189620971679688e+01
7.200000000000000000e+02,5.987681198120117188e+01,3.290336990356445312e+01
7.400000000000000000e+02,5.938673782348632812e+01,3.280739974975585938e+01
7.500000000000000000e+02,5.900495529174804688e+01,3.269854736328125000e+01
7.700000000000000000e+02,5.874455642700195312e+01,3.278854370117187500e+01
7.900000000000000000e+02,5.812806701660156250e+01,3.266902923583984375e+01
8.100000000000000000e+02,5.809859085083007812e+01,3.272937774658203125e+01
8.300000000000000000e+02,5.777568054199218750e+01,3.280393600463867188e+01
8.500000000000000000e+02,5.754738616943359375e+01,3.285900115966796875e+01
8.700000000000000000e+02,5.715494918823242188e+01,3.297924423217773438e+01
8.900000000000000000e+02,5.723505783081054688e+01,3.289609146118164062e+01
9.100000000000000000e+02,5.691421508789062500e+01,3.304928588867187500e+01
9.300000000000000000e+02,5.659057235717773438e+01,3.286426925659179688e+01
9.500000000000000000e+02,5.619297409057617188e+01,3.283142089843750000e+01
9.700000000000000000e+02,5.610706329345703125e+01,3.292602157592773438e+01
9.900000000000000000e+02,5.593798446655273438e+01,3.297251510620117188e+01
1.000000000000000000e+03,5.610112762451171875e+01,3.303483200073242188e+01
1.020000000000000000e+03,5.612985610961914062e+01,3.315964508056640625e+01
1.040000000000000000e+03,5.570348358154296875e+01,3.303491210937500000e+01
1.060000000000000000e+03,5.555474472045898438e+01,3.285854721069335938e+01
1.080000000000000000e+03,5.532701492309570312e+01,3.298270034790039062e+01
1.100000000000000000e+03,5.564447402954101562e+01,3.308256912231445312e+01
1.120000000000000000e+03,5.542419433593750000e+01,3.305178451538085938e+01
1.140000000000000000e+03,5.507490539550781250e+01,3.293891143798828125e+01
1.160000000000000000e+03,5.517386245727539062e+01,3.314799499511718750e+01
1.180000000000000000e+03,5.512191390991210938e+01,3.286204147338867188e+01
1.200000000000000000e+03,5.508596038818359375e+01,3.292127990722656250e+01
1.220000000000000000e+03,5.492992401123046875e+01,3.302397537231445312e+01
1.240000000000000000e+03,5.506027603149414062e+01,3.301526641845703125e+01
1.250000000000000000e+03,5.484257125854492188e+01,3.305509567260742188e+01
1.270000000000000000e+03,5.475183868408203125e+01,3.295875930786132812e+01
1.290000000000000000e+03,5.497149276733398438e+01,3.323086547851562500e+01
1.310000000000000000e+03,5.504073715209960938e+01,3.316153335571289062e+01
1.330000000000000000e+03,5.488751983642578125e+01,3.306517028808593750e+01
1.350000000000000000e+03,5.477850341796875000e+01,3.302959060668945312e+01
1.370000000000000000e+03,5.480327224731445312e+01,3.289534378051757812e+01
1.390000000000000000e+03,5.451696395874023438e+01,3.309729766845703125e+01
1.410000000000000000e+03,5.464363479614257812e+01,3.300427246093750000e+01
1.430000000000000000e+03,5.456443405151367188e+01,3.303213500976562500e+01
1.450000000000000000e+03,5.456246948242187500e+01,3.302555084228515625e+01
1.470000000000000000e+03,5.460483932495117188e+01,3.302544403076171875e+01
1.490000000000000000e+03,5.476264572143554688e+01,3.322499465942382812e+01
1.500000000000000000e+03,5.454282379150390625e+01,3.290784835815429688e+01
1.520000000000000000e+03,5.463964462280273438e+01,3.307112121582031250e+01
1.540000000000000000e+03,5.427600097656250000e+01,3.311724090576171875e+01
1.560000000000000000e+03,5.438512039184570312e+01,3.305649185180664062e+01
1.580000000000000000e+03,5.452014923095703125e+01,3.317118072509765625e+01
1.600000000000000000e+03,5.434090805053710938e+01,3.284686660766601562e+01
1.620000000000000000e+03,5.460082244873046875e+01,3.301582336425781250e+01
1.640000000000000000e+03,5.435133361816406250e+01,3.296444320678710938e+01
1.660000000000000000e+03,5.433909606933593750e+01,3.291543960571289062e+01
1.680000000000000000e+03,5.445132827758789062e+01,3.315564727783203125e+01
1.700000000000000000e+03,5.448381423950195312e+01,3.303885650634765625e+01
1.720000000000000000e+03,5.434512710571289062e+01,3.296609878540039062e+01
1.740000000000000000e+03,5.449700927734375000e+01,3.317411422729492188e+01
1.750000000000000000e+03,5.437143325805664062e+01,3.312080001831054688e+01
1.770000000000000000e+03,5.430747222900390625e+01,3.310595703125000000e+01
1.790000000000000000e+03,5.440344619750976562e+01,3.282077407836914062e+01
1.810000000000000000e+03,5.445000839233398438e+01,3.310191726684570312e+01
1.830000000000000000e+03,5.443701934814453125e+01,3.310351943969726562e+01
1.850000000000000000e+03,5.456559371948242188e+01,3.321766662597656250e+01
1.870000000000000000e+03,5.442274475097656250e+01,3.287619018554687500e+01
1.890000000000000000e+03,5.444683074951171875e+01,3.316477966308593750e+01
1.910000000000000000e+03,5.444074630737304688e+01,3.306854629516601562e+01
1.930000000000000000e+03,5.432680130004882812e+01,3.299403762817382812e+01
1.950000000000000000e+03,5.464932632446289062e+01,3.315068435668945312e+01
1.970000000000000000e+03,5.431467056274414062e+01,3.301615905761718750e+01
1.990000000000000000e+03,5.455239486694335938e+01,3.307527923583984375e+01
2.000000000000000000e+03,5.424348449707031250e+01,3.303528594970703125e+01
2.020000000000000000e+03,5.456048202514648438e+01,3.323433685302734375e+01
2.040000000000000000e+03,5.433112716674804688e+01,3.308206176757812500e+01
2.060000000000000000e+03,5.435524749755859375e+01,3.328458404541015625e+01
2.080000000000000000e+03,5.439865875244140625e+01,3.298748016357421875e+01
2.100000000000000000e+03,5.435139846801757812e+01,3.312230682373046875e+01
2.120000000000000000e+03,5.436495208740234375e+01,3.317241287231445312e+01
2.140000000000000000e+03,5.435311126708984375e+01,3.304634857177734375e+01
2.160000000000000000e+03,5.416688537597656250e+01,3.299562454223632812e+01
2.180000000000000000e+03,5.434340667724609375e+01,3.295154953002929688e+01
2.200000000000000000e+03,5.428435897827148438e+01,3.304624938964843750e+01
2.220000000000000000e+03,5.444097900390625000e+01,3.318315887451171875e+01
2.240000000000000000e+03,5.431042480468750000e+01,3.312979125976562500e+01
2.250000000000000000e+03,5.438875961303710938e+01,3.312522888183593750e+01
2.270000000000000000e+03,5.422784805297851562e+01,3.293595886230468750e+01
2.290000000000000000e+03,5.444845581054687500e+01,3.305192565917968750e+01
2.310000000000000000e+03,5.437862014770507812e+01,3.318108367919921875e+01
2.330000000000000000e+03,5.450353240966796875e+01,3.323151016235351562e+01
2.350000000000000000e+03,5.423264312744140625e+01,3.291404342651367188e+01
2.370000000000000000e+03,5.435959625244140625e+01,3.308549118041992188e+01
2.390000000000000000e+03,5.433729171752929688e+01,3.308183670043945312e+01
2.410000000000000000e+03,5.435841751098632812e+01,3.297404861450195312e+01
2.430000000000000000e+03,5.421357345581054688e+01,3.307378005981445312e+01
2.450000000000000000e+03,5.432111358642578125e+01,3.309322738647460938e+01
2.470000000000000000e+03,5.442406463623046875e+01,3.305633163452148438e+01
2.490000000000000000e+03,5.432568359375000000e+01,3.292474365234375000e+01
2.500000000000000000e+03,5.445921325683593750e+01,3.317546463012695312e+01
2.520000000000000000e+03,5.410770416259765625e+01,3.288837432861328125e+01
2.540000000000000000e+03,5.445981979370117188e+01,3.304782867431640625e+01
2.560000000000000000e+03,5.450177383422851562e+01,3.294858169555664062e+01
2.580000000000000000e+03,5.415245437622070312e+01,3.292380142211914062e+01
2.600000000000000000e+03,5.441369628906250000e+01,3.299977493286132812e+01
2.620000000000000000e+03,5.428736877441406250e+01,3.314628982543945312e+01
2.640000000000000000e+03,5.415921020507812500e+01,3.298009490966796875e+01
2.660000000000000000e+03,5.424753570556640625e+01,3.304148483276367188e+01
2.680000000000000000e+03,5.430288696289062500e+01,3.311319732666015625e+01
2.700000000000000000e+03,5.423151779174804688e+01,3.303686904907226562e+01
2.720000000000000000e+03,5.436404800415039062e+01,3.297765350341796875e+01
2.740000000000000000e+03,5.426355743408203125e+01,3.296419143676757812e+01
2.750000000000000000e+03,5.426411437988281250e+01,3.300648880004882812e+01
2.770000000000000000e+03,5.426076126098632812e+01,3.293294143676757812e+01
2.790000000000000000e+03,5.420302581787109375e+01,3.296116638183593750e+01
2.810000000000000000e+03,5.424039840698242188e+01,3.284823608398437500e+01
2.830000000000000000e+03,5.425822067260742188e+01,3.300971984863281250e+01
2.850000000000000000e+03,5.420888519287109375e+01,3.310612106323242188e+01
2.870000000000000000e+03,5.417913436889648438e+01,3.315294647216796875e+01
2.890000000000000000e+03,5.439871597290039062e+01,3.286108398437500000e+01
2.910000000000000000e+03,5.418304061889648438e+01,3.295108795166015625e+01
2.930000000000000000e+03,5.438879776000976562e+01,3.313469314575195312e+01
2.950000000000000000e+03,5.433092498779296875e+01,3.305598068237304688e+01
2.970000000000000000e+03,5.437164688110351562e+01,3.315622711181640625e+01
2.990000000000000000e+03,5.461376953125000000e+01,3.309276962280273438e+01
3.000000000000000000e+03,5.420226287841796875e+01,3.292062759399414062e+01
3.020000000000000000e+03,5.443678665161132812e+01,3.305054473876953125e+01
3.040000000000000000e+03,5.431472778320312500e+01,3.315518569946289062e+01
3.060000000000000000e+03,5.449306488037109375e+01,3.307302856445312500e+01
3.080000000000000000e+03,5.425370407104492188e+01,3.297275924682617188e+01
3.100000000000000000e+03,5.416353988647460938e+01,3.299667358398437500e+01
3.120000000000000000e+03,5.432329559326171875e+01,3.287922286987304688e+01
3.140000000000000000e+03,5.438439941406250000e+01,3.300410079956054688e+01
3.160000000000000000e+03,5.420985412597656250e+01,3.314839935302734375e+01
3.180000000000000000e+03,5.433358383178710938e+01,3.308821105957031250e+01
3.200000000000000000e+03,5.425725173950195312e+01,3.297024917602539062e+01
3.220000000000000000e+03,5.431565093994140625e+01,3.297037506103515625e+01
3.240000000000000000e+03,5.449652862548828125e+01,3.320533370971679688e+01
